onset_div	duration_div	pitch	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc
1878	3	48	C	0	2	2	2	1	True	1.0	-4	32	31	81	31b	313	1/8	True	3	True				126	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1881	3	56	A	-1	2	2	2	1	True	1.25	-4	32	31	81	31b	627/2	1/8	False	3	False				126	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1881	3	79	G	0	2	2	1	1	True	1.25	-4	32	31	81	31b	627/2	1/8	False	5	False				126	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1884	3	51	E	-1	2	2	2	1	True	1.5	-4	32	31	81	31b	314	1/8	False	3	False				126	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1884	3	82	B	-1	2	2	1	1	True	1.5	-4	32	31	81	31b	314	1/8	False	5	False				126	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1887	3	56	A	-1	2	2	2	1	True	1.75	-4	32	31	81	31b	629/2	1/8	False	3	False				126	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1887	3	80	A	-1	2	2	1	1	True	1.75	-4	32	31	81	31b	629/2	1/8	False	5	False				126	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1890	3	43	G	0	2	2	2	1	True	2.0	-4	32	31	81	31b	315	1/8	False	2	True				127	V6		f	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4
1893	3	55	G	0	2	2	2	1	True	2.25	-4	32	31	81	31b	631/2	1/8	False	3	False				127	V6		f	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4
1893	3	81	A	0	2	2	1	1	True	2.25	-4	32	31	81	31b	631/2	1/8	False	5	False				127	V6		f	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4
1896	3	51	E	-1	2	2	2	1	True	2.5	-4	32	31	81	31b	316	1/8	False	3	False				127	V6		f	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4
1896	3	84	C	0	2	2	1	1	True	2.5	-4	32	31	81	31b	316	1/8	False	6	False				127	V6		f	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4
1899	3	55	G	0	2	2	2	1	True	2.75	-4	32	31	81	31b	633/2	1/8	False	3	False				127	V6		f	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4
1899	3	82	B	-1	2	2	1	1	True	2.75	-4	32	31	81	31b	633/2	1/8	False	5	False				127	V6		f	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4
1902	3	44	A	-1	2	2	2	1	True	1.0	-4	33	32	82	32b	317	1/8	True	2	True				128	I		f	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4
1905	3	56	A	-1	2	2	2	1	True	1.25	-4	33	32	82	32b	635/2	1/8	False	3	False				128	I		f	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4
1905	3	83	B	0	2	2	1	1	True	1.25	-4	33	32	82	32b	635/2	1/8	False	5	False				128	I		f	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4
1908	3	51	E	-1	2	2	2	1	True	1.5	-4	33	32	82	32b	318	1/8	False	3	False				128	I		f	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4
1908	3	85	D	-1	2	2	1	1	True	1.5	-4	33	32	82	32b	318	1/8	False	6	False				128	I		f	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4
1911	3	56	A	-1	2	2	2	1	True	1.75	-4	33	32	82	32b	637/2	1/8	False	3	False				128	I		f	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4
1911	3	84	C	0	2	2	1	1	True	1.75	-4	33	32	82	32b	637/2	1/8	False	6	False				128	I		f	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4
1914	3	46	B	-1	2	2	2	1	True	2.0	-4	33	32	82	32b	319	1/8	False	2	True				129	V43		f	III		V43		V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	-1	-4	-4
1917	3	58	B	-1	2	2	2	1	True	2.25	-4	33	32	82	32b	639/2	1/8	False	3	False				129	V43		f	III		V43		V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	-1	-4	-4
1917	3	84	C	0	2	2	1	1	True	2.25	-4	33	32	82	32b	639/2	1/8	False	6	False				129	V43		f	III		V43		V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	-1	-4	-4
1920	3	51	E	-1	2	2	2	1	True	2.5	-4	33	32	82	32b	320	1/8	False	3	False				129	V43		f	III		V43		V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	-1	-4	-4
1920	3	87	E	-1	2	2	1	1	True	2.5	-4	33	32	82	32b	320	1/8	False	6	False				129	V43		f	III		V43		V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	-1	-4	-4
1923	3	58	B	-1	2	2	2	1	True	2.75	-4	33	32	82	32b	641/2	1/8	False	3	False				129	V43		f	III		V43		V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	-1	-4	-4
1923	3	85	D	-1	2	2	1	1	True	2.75	-4	33	32	82	32b	641/2	1/8	False	6	False				129	V43		f	III		V43		V		43			Mm7	True	False	(2, -1, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V43	V43, major		V43, major		V	-1	-4	-4
1926	6	48	C	0	2	2	2	1	True	1.0	-4	34	33	83	33b	321	1/4	True	3	True				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1929	3	86	D	0	2	2	1	1	True	1.25	-4	34	33	83	33b	643/2	1/8	False	6	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1932	12	51	E	-1	2	2	2	1	True	1.5	-4	34	33	83	33b	322	1/2	False	3	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1932	3	89	F	0	2	2	1	1	True	1.5	-4	34	33	83	33b	322	1/8	False	6	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1935	3	87	E	-1	2	2	1	1	True	1.75	-4	34	33	83	33b	645/2	1/8	False	6	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1938	3	85	D	-1	2	2	1	1	True	2.0	-4	34	33	83	33b	323	1/8	False	6	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1941	3	84	C	0	2	2	1	1	True	2.25	-4	34	33	83	33b	647/2	1/8	False	6	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1944	6	56	A	-1	2	2	2	1	True	2.5	-4	34	33	83	33b	324	1/4	False	3	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1944	3	82	B	-1	2	2	1	1	True	2.5	-4	34	33	83	33b	324	1/8	False	5	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1947	3	80	A	-1	2	2	1	1	True	2.75	-4	34	33	83	33b	649/2	1/8	False	5	False				130	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
1950	6	49	D	-1	2	2	2	1	True	1.0	-4	35	34	84	34b	325	1/4	True	3	True				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1950	3	79	G	0	2	2	1	1	True	1.0	-4	35	34	84	34b	325	1/8	True	5	True				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1953	3	77	F	0	2	2	1	1	True	1.25	-4	35	34	84	34b	651/2	1/8	False	5	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1956	12	53	F	0	2	2	2	1	True	1.5	-4	35	34	84	34b	326	1/2	False	3	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1956	3	75	E	-1	2	2	1	1	True	1.5	-4	35	34	84	34b	326	1/8	False	5	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1959	3	73	D	-1	2	2	1	1	True	1.75	-4	35	34	84	34b	653/2	1/8	False	5	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1962	3	72	C	0	2	2	1	1	True	2.0	-4	35	34	84	34b	327	1/8	False	5	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1965	3	70	B	-1	2	2	1	1	True	2.25	-4	35	34	84	34b	655/2	1/8	False	4	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1968	6	58	B	-1	2	2	2	1	True	2.5	-4	35	34	84	34b	328	1/4	False	3	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1968	3	68	A	-1	2	2	1	1	True	2.5	-4	35	34	84	34b	328	1/8	False	4	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1971	3	67	G	0	2	2	1	1	True	2.75	-4	35	34	84	34b	657/2	1/8	False	4	False				131	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
1974	6	51	E	-1	2	2	2	1	True	1.0	-4	36	35	85	35b	329	1/4	True	3	True				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1974	3	65	F	0	2	2	1	1	True	1.0	-4	36	35	85	35b	329	1/8	True	4	True				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1977	3	63	E	-1	2	2	1	1	True	1.25	-4	36	35	85	35b	659/2	1/8	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1980	12	56	A	-1	2	2	2	1	True	1.5	-4	36	35	85	35b	330	1/2	False	3	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1980	3	62	D	0	2	2	1	1	True	1.5	-4	36	35	85	35b	330	1/8	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1983	3	63	E	-1	2	2	1	1	True	1.75	-4	36	35	85	35b	661/2	1/8	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1986	3	62	D	0	2	2	1	1	True	2.0	-4	36	35	85	35b	331	1/8	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1989	3	63	E	-1	2	2	1	1	True	2.25	-4	36	35	85	35b	663/2	1/8	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1992	6	60	C	0	2	2	2	1	True	2.5	-4	36	35	85	35b	332	1/4	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1992	3	62	D	0	2	2	1	1	True	2.5	-4	36	35	85	35b	332	1/8	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1995	3	63	E	-1	2	2	1	1	True	2.75	-4	36	35	85	35b	665/2	1/8	False	4	False				132	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
1998	6	61	D	-1	2	2	2	1	True	1.0	-4	37	36	86	36b	333	1/4	True	4	True				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
1998	3	62	D	0	2	2	1	1	True	1.0	-4	37	36	86	36b	333	1/8	True	4	True				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2001	3	63	E	-1	2	2	1	1	True	1.25	-4	37	36	86	36b	667/2	1/8	False	4	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2004	6	58	B	-1	2	2	2	1	True	1.5	-4	37	36	86	36b	334	1/4	False	3	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2004	3	65	F	0	2	2	1	1	True	1.5	-4	37	36	86	36b	334	1/8	False	4	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2007	3	63	E	-1	2	2	1	1	True	1.75	-4	37	36	86	36b	669/2	1/8	False	4	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2010	6	55	G	0	2	2	2	1	True	2.0	-4	37	36	86	36b	335	1/4	False	3	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2010	3	62	D	0	2	2	1	1	True	2.0	-4	37	36	86	36b	335	1/8	False	4	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2013	3	63	E	-1	2	2	1	1	True	2.25	-4	37	36	86	36b	671/2	1/8	False	4	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2016	6	49	D	-1	2	2	2	1	True	2.5	-4	37	36	86	36b	336	1/4	False	3	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2016	3	65	F	0	2	2	1	1	True	2.5	-4	37	36	86	36b	336	1/8	False	4	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2019	3	63	E	-1	2	2	1	1	True	2.75	-4	37	36	86	36b	673/2	1/8	False	4	False				133	V2		f	III		V2		V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	-1	-4	-4
2022	6	36	C	0	2	2	2	1	True	1.0	-4	38	37	87	37b	337	1/4	True	2	True				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2025	3	80	A	-1	2	2	1	1	True	1.25	-4	38	37	87	37b	675/2	1/8	False	5	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2028	12	39	E	-1	2	2	2	1	True	1.5	-4	38	37	87	37b	338	1/2	False	2	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2028	3	89	F	0	2	2	1	1	True	1.5	-4	38	37	87	37b	338	1/8	False	6	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2031	3	87	E	-1	2	2	1	1	True	1.75	-4	38	37	87	37b	677/2	1/8	False	6	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2034	3	85	D	-1	2	2	1	1	True	2.0	-4	38	37	87	37b	339	1/8	False	6	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2037	3	84	C	0	2	2	1	1	True	2.25	-4	38	37	87	37b	679/2	1/8	False	6	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2040	6	44	A	-1	2	2	2	1	True	2.5	-4	38	37	87	37b	340	1/4	False	2	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2040	3	82	B	-1	2	2	1	1	True	2.5	-4	38	37	87	37b	340	1/8	False	5	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2043	3	80	A	-1	2	2	1	1	True	2.75	-4	38	37	87	37b	681/2	1/8	False	5	False				134	I6		f	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	-1	-4	-4
2046	6	37	D	-1	2	2	2	1	True	1.0	-4	39	38	88	38b	341	1/4	True	2	True				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2046	3	79	G	0	2	2	1	1	True	1.0	-4	39	38	88	38b	341	1/8	True	5	True				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2049	3	77	F	0	2	2	1	1	True	1.25	-4	39	38	88	38b	683/2	1/8	False	5	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2052	12	41	F	0	2	2	2	1	True	1.5	-4	39	38	88	38b	342	1/2	False	2	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2052	3	75	E	-1	2	2	1	1	True	1.5	-4	39	38	88	38b	342	1/8	False	5	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2055	3	73	D	-1	2	2	1	1	True	1.75	-4	39	38	88	38b	685/2	1/8	False	5	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2058	3	72	C	0	2	2	1	1	True	2.0	-4	39	38	88	38b	343	1/8	False	5	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2061	3	70	B	-1	2	2	1	1	True	2.25	-4	39	38	88	38b	687/2	1/8	False	4	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2064	6	46	B	-1	2	2	2	1	True	2.5	-4	39	38	88	38b	344	1/4	False	2	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2064	3	68	A	-1	2	2	1	1	True	2.5	-4	39	38	88	38b	344	1/8	False	4	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2067	3	67	G	0	2	2	1	1	True	2.75	-4	39	38	88	38b	689/2	1/8	False	4	False				135	ii6		f	III		ii6		ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	-1	-4	-4
2070	6	39	E	-1	2	2	2	1	True	1.0	-4	40	39	89	39b	345	1/4	True	2	True				136	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
2070	3	65	F	0	2	2	1	1	True	1.0	-4	40	39	89	39b	345	1/8	True	4	True				136	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
2073	3	63	E	-1	2	2	1	1	True	1.25	-4	40	39	89	39b	691/2	1/8	False	4	False				136	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
2076	12	44	A	-1	2	2	2	1	True	1.5	-4	40	39	89	39b	346	1/2	False	2	False				136	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
2076	3	61	D	-1	2	2	1	1	True	1.5	-4	40	39	89	39b	346	1/8	False	4	False				136	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
2079	3	60	C	0	2	2	1	1	True	1.75	-4	40	39	89	39b	693/2	1/8	False	4	False				136	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
2082	3	58	B	-1	2	2	1	1	True	2.0	-4	40	39	89	39b	347	1/8	False	3	False				136	V(64)		f	III		V(64)		V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4
