dataset	subcorpus	file	fname	extension	id_v100	split_v100	last_modified_v100	file_change_commit_url_v100	repository	repo_version	folder	folderpath	filepath
TAVERN	Beethoven	B066_09_05_encoderB.krn	B066_09_05_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_09_05_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_09_05_encoderB.krn
TAVERN	Beethoven	B066_09_05_score.krn	B066_09_05_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_09_05_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_09_05_score.krn
TAVERN	Beethoven	B066_09_05d_a.krn	B066_09_05d_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_09_05d_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_09_05d_a.krn
TAVERN	Beethoven	B066_09_05d_b.krn	B066_09_05d_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_09_05d_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_09_05d_b.krn
TAVERN	Beethoven	B066_09_06_encoderA.krn	B066_09_06_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_09_06_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_09_06_encoderA.krn
TAVERN	Beethoven	B066_09_06_encoderB.krn	B066_09_06_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_09_06_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_09_06_encoderB.krn
TAVERN	Beethoven	B066_09_06_score.krn	B066_09_06_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_09_06_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_09_06_score.krn
TAVERN	Beethoven	B066_09_06e_a.krn	B066_09_06e_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_09_06e_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_09_06e_a.krn
TAVERN	Beethoven	B066_09_06e_b.krn	B066_09_06e_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_09_06e_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_09_06e_b.krn
TAVERN	Beethoven	B066_10_01_encoderA.krn	B066_10_01_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_10_01_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_10_01_encoderA.krn
TAVERN	Beethoven	B066_10_01_encoderB.krn	B066_10_01_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_10_01_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_10_01_encoderB.krn
TAVERN	Beethoven	B066_10_01_score.krn	B066_10_01_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_10_01_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_10_01_score.krn
TAVERN	Beethoven	B066_10_01a_a.krn	B066_10_01a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_01a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_01a_a.krn
TAVERN	Beethoven	B066_10_01a_b.krn	B066_10_01a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_01a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_01a_b.krn
TAVERN	Beethoven	B066_10_02_encoderA.krn	B066_10_02_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_10_02_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_10_02_encoderA.krn
TAVERN	Beethoven	B066_10_02_encoderB.krn	B066_10_02_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_10_02_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_10_02_encoderB.krn
TAVERN	Beethoven	B066_10_02_score.krn	B066_10_02_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_10_02_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_10_02_score.krn
TAVERN	Beethoven	B066_10_02a_a.krn	B066_10_02a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_02a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_02a_a.krn
TAVERN	Beethoven	B066_10_02a_b.krn	B066_10_02a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_02a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_02a_b.krn
TAVERN	Beethoven	B066_10_03_encoderA.krn	B066_10_03_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_10_03_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_10_03_encoderA.krn
TAVERN	Beethoven	B066_10_03_encoderB.krn	B066_10_03_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_10_03_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_10_03_encoderB.krn
TAVERN	Beethoven	B066_10_03_score.krn	B066_10_03_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_10_03_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_10_03_score.krn
TAVERN	Beethoven	B066_10_03b_a.krn	B066_10_03b_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_03b_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_03b_a.krn
TAVERN	Beethoven	B066_10_03b_b.krn	B066_10_03b_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_03b_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_03b_b.krn
TAVERN	Beethoven	B066_10_04_encoderA.krn	B066_10_04_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_10_04_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_10_04_encoderA.krn
TAVERN	Beethoven	B066_10_04_encoderB.krn	B066_10_04_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_10_04_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_10_04_encoderB.krn
TAVERN	Beethoven	B066_10_04_score.krn	B066_10_04_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_10_04_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_10_04_score.krn
TAVERN	Beethoven	B066_10_04c_a.krn	B066_10_04c_a	krn			c5c3df3	https://github.com/jcdevaney/TAVERN/blob/c5c3df3/Beethoven/B066/Joined/B066_10_04c_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_04c_a.krn
TAVERN	Beethoven	B066_10_04c_b.krn	B066_10_04c_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_04c_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_04c_b.krn
TAVERN	Beethoven	B066_10_05_encoderA.krn	B066_10_05_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_10_05_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_10_05_encoderA.krn
TAVERN	Beethoven	B066_10_05_encoderB.krn	B066_10_05_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_10_05_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_10_05_encoderB.krn
TAVERN	Beethoven	B066_10_05_score.krn	B066_10_05_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_10_05_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_10_05_score.krn
TAVERN	Beethoven	B066_10_05d_a.krn	B066_10_05d_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_05d_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_05d_a.krn
TAVERN	Beethoven	B066_10_05d_b.krn	B066_10_05d_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_05d_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_05d_b.krn
TAVERN	Beethoven	B066_10_06_encoderA.krn	B066_10_06_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_10_06_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_10_06_encoderA.krn
TAVERN	Beethoven	B066_10_06_encoderB.krn	B066_10_06_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_10_06_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_10_06_encoderB.krn
TAVERN	Beethoven	B066_10_06_score.krn	B066_10_06_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_10_06_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_10_06_score.krn
TAVERN	Beethoven	B066_10_06e_a.krn	B066_10_06e_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_06e_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_06e_a.krn
TAVERN	Beethoven	B066_10_06e_b.krn	B066_10_06e_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_10_06e_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_10_06e_b.krn
TAVERN	Beethoven	B066_11_01_encoderA.krn	B066_11_01_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_11_01_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_11_01_encoderA.krn
TAVERN	Beethoven	B066_11_01_encoderB.krn	B066_11_01_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_11_01_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_11_01_encoderB.krn
TAVERN	Beethoven	B066_11_01_score.krn	B066_11_01_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_11_01_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_11_01_score.krn
TAVERN	Beethoven	B066_11_01a_a.krn	B066_11_01a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_01a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_01a_a.krn
TAVERN	Beethoven	B066_11_01a_b.krn	B066_11_01a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_01a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_01a_b.krn
TAVERN	Beethoven	B066_11_02_encoderA.krn	B066_11_02_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_11_02_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_11_02_encoderA.krn
TAVERN	Beethoven	B066_11_02_encoderB.krn	B066_11_02_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_11_02_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_11_02_encoderB.krn
TAVERN	Beethoven	B066_11_02_score.krn	B066_11_02_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_11_02_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_11_02_score.krn
TAVERN	Beethoven	B066_11_02a_a.krn	B066_11_02a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_02a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_02a_a.krn
TAVERN	Beethoven	B066_11_02a_b.krn	B066_11_02a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_02a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_02a_b.krn
TAVERN	Beethoven	B066_11_03_encoderA.krn	B066_11_03_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_11_03_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_11_03_encoderA.krn
TAVERN	Beethoven	B066_11_03_encoderB.krn	B066_11_03_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_11_03_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_11_03_encoderB.krn
TAVERN	Beethoven	B066_11_03_score.krn	B066_11_03_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_11_03_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_11_03_score.krn
TAVERN	Beethoven	B066_11_03b_a.krn	B066_11_03b_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_03b_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_03b_a.krn
TAVERN	Beethoven	B066_11_03b_b.krn	B066_11_03b_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_03b_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_03b_b.krn
TAVERN	Beethoven	B066_11_04_encoderA.krn	B066_11_04_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_11_04_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_11_04_encoderA.krn
TAVERN	Beethoven	B066_11_04_encoderB.krn	B066_11_04_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_11_04_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_11_04_encoderB.krn
TAVERN	Beethoven	B066_11_04_score.krn	B066_11_04_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_11_04_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_11_04_score.krn
TAVERN	Beethoven	B066_11_04c_a.krn	B066_11_04c_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_04c_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_04c_a.krn
TAVERN	Beethoven	B066_11_04c_b.krn	B066_11_04c_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_04c_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_04c_b.krn
TAVERN	Beethoven	B066_11_05_encoderA.krn	B066_11_05_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_11_05_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_11_05_encoderA.krn
TAVERN	Beethoven	B066_11_05_encoderB.krn	B066_11_05_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_11_05_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_11_05_encoderB.krn
TAVERN	Beethoven	B066_11_05_score.krn	B066_11_05_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_11_05_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_11_05_score.krn
TAVERN	Beethoven	B066_11_05d_a.krn	B066_11_05d_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_05d_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_05d_a.krn
TAVERN	Beethoven	B066_11_05d_b.krn	B066_11_05d_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_05d_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_05d_b.krn
TAVERN	Beethoven	B066_11_06_encoderA.krn	B066_11_06_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_11_06_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_11_06_encoderA.krn
TAVERN	Beethoven	B066_11_06_encoderB.krn	B066_11_06_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_11_06_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_11_06_encoderB.krn
TAVERN	Beethoven	B066_11_06_score.krn	B066_11_06_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_11_06_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_11_06_score.krn
TAVERN	Beethoven	B066_11_06e_a.krn	B066_11_06e_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_06e_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_06e_a.krn
TAVERN	Beethoven	B066_11_06e_b.krn	B066_11_06e_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_11_06e_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_11_06e_b.krn
TAVERN	Beethoven	B066_12_01_encoderA.krn	B066_12_01_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_A/B066_12_01_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_A/B066_12_01_encoderA.krn
TAVERN	Beethoven	B066_12_01_encoderB.krn	B066_12_01_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Encodings/Encoder_B/B066_12_01_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B066/Encodings/Encoder_B/B066_12_01_encoderB.krn
TAVERN	Beethoven	B066_12_01_score.krn	B066_12_01_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Krn/B066_12_01_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B066/Krn	rawdata/TAVERN/Beethoven/B066/Krn/B066_12_01_score.krn
TAVERN	Beethoven	B066_12_01a_a.krn	B066_12_01a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B066/Joined/B066_12_01a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B066/Joined	rawdata/TAVERN/Beethoven/B066/Joined/B066_12_01a_a.krn
